symbol,year,quarter,year_quarter,quarter_open,quarter_high,quarter_low,quarter_close,avg_close,total_volume,usd_sar,eur_sar,gbp_sar,cny_sar,aed_sar,gdp_value,gdp_growth_rate,inflation_rate,unemployment_rate
2310,2017,Q3,2017-Q3,14.5,15.88,13.92,15.8,14.46676923076923,54119385,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
2310,2017,Q4,2017-Q4,15.58,17.96,13.8,17.44,15.51787878787879,43841891,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
2310,2018,Q1,2018-Q1,17.4,21.98,16.94,21.16,18.848125,76848659,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
2310,2018,Q2,2018-Q2,21.26,24.3,19.86,22.42,21.539692307692302,77497588,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
2310,2018,Q3,2018-Q3,22.8,23.5,18.6,22.58,21.758484848484848,53487684,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
2310,2018,Q4,2018-Q4,22.6,23.2,18.96,19.96,20.78,58202752,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
2310,2019,Q1,2019-Q1,20.0,20.86,18.48,20.34,19.71875,38125320,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
2310,2019,Q2,2019-Q2,20.22,22.7,19.9,20.86,21.25815384615385,95004108,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
2310,2019,Q3,2019-Q3,20.76,21.2,16.04,18.02,19.13138461538461,106114432,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
2310,2019,Q4,2019-Q4,18.08,18.14,14.82,17.96,16.57333333333333,120325555,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
2310,2020,Q1,2020-Q1,17.96,18.64,11.04,12.28,15.473230769230767,124467643,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
2310,2020,Q2,2020-Q2,12.28,15.98,12.14,14.42,14.095,215126451,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
2310,2020,Q3,2020-Q3,14.38,16.64,14.2,16.52,15.434666666666669,199924561,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
2310,2020,Q4,2020-Q4,16.6,18.42,14.5,17.32,16.59121212121212,350447263,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
2310,2021,Q1,2021-Q1,17.34,22.2,16.84,22.1,19.094375,181660362,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
2310,2021,Q2,2021-Q2,21.98,31.0,21.92,30.65,26.71639344262295,174470032,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
2310,2021,Q3,2021-Q3,30.0,44.0,29.3,43.8,34.03333333333333,226381460,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
2310,2021,Q4,2021-Q4,44.0,48.85,38.05,42.0,43.136153846153846,260226184,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
2310,2022,Q1,2022-Q1,42.05,56.2,39.8,53.7,46.375,203219973,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
2310,2022,Q2,2022-Q2,54.3,60.0,45.1,50.2,53.20666666666667,162624000,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
2310,2022,Q3,2022-Q3,50.5,52.3,38.8,41.85,47.2425,156476672,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
2310,2022,Q4,2022-Q4,41.8,44.5,30.9,33.95,37.9046875,126961324,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
2310,2023,Q1,2023-Q1,34.0,38.35,32.85,37.85,35.77265625,74496831,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
2310,2023,Q2,2023-Q2,37.85,40.9,35.35,36.85,37.77363636363636,11093880,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
2310,2023,Q3,2023-Q3,37.25,39.3,35.6,37.8,36.91015625,119375092,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
2310,2023,Q4,2023-Q4,37.8,37.8,31.1,34.05,33.500757575757575,105337094,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
2310,2024,Q1,2024-Q1,34.05,35.3,30.05,31.35,31.62109375,91592603,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
2310,2024,Q2,2024-Q2,31.4,36.5,28.85,29.2,31.71759259259259,117816313,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
2310,2024,Q3,2024-Q3,29.25,30.2,26.65,29.35,28.46692307692308,94409790,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
2310,2024,Q4,2024-Q4,29.3,29.4,23.76,24.88,25.9319696969697,70729563,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
2310,2025,Q1,2025-Q1,24.88,24.9,20.26,20.8,22.425573770491805,75746993,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
2310,2025,Q2,2025-Q2,20.66,20.88,17.7,19.82,19.05593220338983,94434342,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
2310,2025,Q3,2025-Q3,19.81,21.23,17.68,20.4,18.847846153846152,116560728,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
2310,2025,Q4,2025-Q4,20.04,20.82,14.71,15.0,17.608636363636364,106336032,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
2310,2026,Q1,2026-Q1,15.05,16.18,13.13,16.18,14.915,153299941,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
3030,2014,Q1,2014-Q1,101.25,117.0,100.5,106.5,109.34765625,8842196,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
3030,2014,Q2,2014-Q2,106.25,115.5,105.0,115.5,110.01538461538462,7616512,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
3030,2014,Q3,2014-Q3,115.0,127.0,109.25,115.0,116.0625,8008456,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
3030,2014,Q4,2014-Q4,114.25,118.0,89.0,96.0,106.3032786885246,7208720,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
3030,2015,Q1,2015-Q1,96.75,102.5,88.5,90.0,96.06666666666666,8708093,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
3030,2015,Q2,2015-Q2,90.25,99.0,85.5,96.72,94.7993846153846,8639217,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
3030,2015,Q3,2015-Q3,93.0,94.0,69.25,71.76,82.06516129032258,7156855,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
3030,2015,Q4,2015-Q4,72.0,74.0,62.25,64.87,68.11227272727272,6917410,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
3030,2016,Q1,2016-Q1,65.0,69.0,47.0,63.08,59.55276923076923,8923525,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
3030,2016,Q2,2016-Q2,61.5,67.0,58.5,63.25,63.27033898305084,22536815,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
3030,2016,Q3,2016-Q3,63.0,64.0,50.75,55.5,59.09166666666667,4934038,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
3030,2016,Q4,2016-Q4,55.0,71.5,47.0,71.0,59.13809523809523,10182045,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
3030,2017,Q1,2017-Q1,71.25,71.75,59.5,60.0,62.77692307692308,11695277,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
3030,2017,Q2,2017-Q2,60.0,60.0,49.4,51.8,52.14590163934427,8123128,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
3030,2017,Q3,2017-Q3,52.0,54.0,41.8,41.85,47.49307692307693,4404220,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
3030,2017,Q4,2017-Q4,41.5,49.75,37.2,47.5,40.56439393939394,10532691,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
3030,2018,Q1,2018-Q1,46.3,60.4,46.3,56.0,51.1828125,6133004,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
3030,2018,Q2,2018-Q2,56.0,56.5,48.5,49.65,50.886153846153846,11342713,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
3030,2018,Q3,2018-Q3,49.7,50.3,39.05,44.8,44.13106060606061,3990930,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
3030,2018,Q4,2018-Q4,44.9,50.0,35.9,48.55,44.573076923076925,8852745,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
3030,2019,Q1,2019-Q1,48.65,59.2,46.9,59.0,55.64296875,7188896,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
3030,2019,Q2,2019-Q2,58.5,71.5,58.0,70.1,65.06153846153846,17757209,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
3030,2019,Q3,2019-Q3,70.1,79.9,59.0,71.2,68.72,14327977,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
3030,2019,Q4,2019-Q4,72.5,72.8,61.8,70.1,68.7,9159427,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
3030,2020,Q1,2020-Q1,69.8,70.4,41.0,49.0,60.15461538461539,19613229,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
3030,2020,Q2,2020-Q2,49.0,56.3,41.0,53.0,49.142500000000005,28594603,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
3030,2020,Q3,2020-Q3,53.0,59.5,52.8,58.1,55.82666666666667,36531109,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
3030,2020,Q4,2020-Q4,58.0,62.2,53.4,61.5,58.07424242424243,31666159,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
3030,2021,Q1,2021-Q1,61.5,67.0,60.0,66.4,64.546875,21967718,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
3030,2021,Q2,2021-Q2,66.5,67.2,63.2,63.6,64.8688524590164,19444026,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
3030,2021,Q3,2021-Q3,63.8,65.0,61.7,62.8,63.555,8041672,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
3030,2021,Q4,2021-Q4,62.6,62.6,54.3,54.8,58.63846153846154,10449297,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
3030,2022,Q1,2022-Q1,54.6,61.5,54.5,60.9,57.06875,24268197,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
3030,2022,Q2,2022-Q2,62.0,62.0,49.4,50.9,55.795,14951249,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
3030,2022,Q3,2022-Q3,51.0,57.1,49.55,52.2,53.49916666666666,10095183,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
3030,2022,Q4,2022-Q4,52.2,56.8,48.8,51.0,52.27265625,7130348,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
3030,2023,Q1,2023-Q1,51.5,56.2,51.5,56.0,53.0046875,3823167,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
3030,2023,Q2,2023-Q2,56.0,60.1,55.3,59.4,57.63636363636363,755147,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
3030,2023,Q3,2023-Q3,59.4,60.6,51.0,52.2,55.8109375,5956092,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
3030,2023,Q4,2023-Q4,52.2,54.4,49.6,52.6,51.88409090909091,6250734,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
3030,2024,Q1,2024-Q1,52.6,52.8,46.0,46.6,47.93515625,11075315,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
3030,2024,Q2,2024-Q2,46.6,48.25,43.1,45.0,45.275,6734527,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
3030,2024,Q3,2024-Q3,45.65,45.95,40.3,41.5,42.17384615384616,10939448,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
3030,2024,Q4,2024-Q4,41.5,43.75,39.65,42.65,41.18712121212121,11300875,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
3030,2025,Q1,2025-Q1,42.75,45.0,40.0,45.0,42.52213114754098,8269262,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
3030,2025,Q2,2025-Q2,44.9,46.7,37.95,39.58,41.94372881355932,15721712,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
3030,2025,Q3,2025-Q3,39.6,41.58,37.76,40.64,39.11630769230769,8065197,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
3030,2025,Q4,2025-Q4,40.64,41.0,33.86,34.44,37.236060606060605,8275224,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
3030,2026,Q1,2026-Q1,34.5,36.5,29.74,34.72,34.40862068965517,9741865,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
3060,2014,Q1,2014-Q1,66.75,73.25,63.5,70.25,68.74609375,16439077,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
3060,2014,Q2,2014-Q2,70.25,76.0,68.0,73.0,72.42307692307692,11743050,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
3060,2014,Q3,2014-Q3,73.5,82.5,70.5,77.5,75.44583333333334,13082472,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
3060,2014,Q4,2014-Q4,76.75,79.5,54.5,61.25,67.77459016393442,15121332,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
3060,2015,Q1,2015-Q1,62.0,72.25,59.5,69.0,68.06238095238096,10021220,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
3060,2015,Q2,2015-Q2,68.5,69.75,62.75,63.41,66.656,9204659,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
3060,2015,Q3,2015-Q3,63.5,68.75,50.5,53.67,59.953870967741935,8188405,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
3060,2015,Q4,2015-Q4,53.5,54.25,42.7,43.63,46.80924242424242,9958836,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
3060,2016,Q1,2016-Q1,43.7,52.25,34.5,49.15,44.54369230769231,21358772,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
3060,2016,Q2,2016-Q2,49.3,49.7,41.0,43.5,44.23017543859649,16303099,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
3060,2016,Q3,2016-Q3,42.6,43.5,30.0,33.6,38.06,7552783,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
3060,2016,Q4,2016-Q4,33.0,40.7,25.8,40.5,32.887301587301586,26449033,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
3060,2017,Q1,2017-Q1,40.6,41.1,32.3,36.5,36.68461538461538,10458040,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
3060,2017,Q2,2017-Q2,36.6,36.8,31.0,32.0,32.72049180327869,8438328,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
3060,2017,Q3,2017-Q3,31.7,33.0,27.9,28.5,29.326153846153847,6433998,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
3060,2017,Q4,2017-Q4,28.25,34.8,23.5,33.8,27.208181818181817,22750505,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
3060,2018,Q1,2018-Q1,33.1,36.2,30.4,33.15,32.61796875,16546152,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
3060,2018,Q2,2018-Q2,33.05,33.2,26.0,27.05,28.253846153846155,22507339,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
3060,2018,Q3,2018-Q3,27.4,27.5,19.9,21.66,23.46106060606061,8909678,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
3060,2018,Q4,2018-Q4,21.54,25.95,18.9,24.0,23.216153846153844,14050940,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
3060,2019,Q1,2019-Q1,23.78,30.6,22.54,28.3,27.5828125,17652069,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
3060,2019,Q2,2019-Q2,28.4,32.05,26.9,30.9,29.047692307692305,19486188,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
3060,2019,Q3,2019-Q3,30.95,36.1,30.75,34.65,33.54538461538461,17613769,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
3060,2019,Q4,2019-Q4,34.7,40.2,30.55,38.15,35.33712121212121,15200508,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
3060,2020,Q1,2020-Q1,38.2,41.95,21.9,25.7,35.344153846153844,30535390,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
3060,2020,Q2,2020-Q2,25.5,30.0,24.78,28.0,26.55183333333333,66015219,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
3060,2020,Q3,2020-Q3,28.0,36.85,27.8,36.1,31.884166666666665,45754616,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
3060,2020,Q4,2020-Q4,34.8,41.35,31.9,40.55,35.621212121212125,33961343,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
3060,2021,Q1,2021-Q1,40.5,49.4,38.85,43.15,44.484375,32399395,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
3060,2021,Q2,2021-Q2,43.4,45.65,41.85,44.5,43.49016393442623,17543399,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
3060,2021,Q3,2021-Q3,44.6,46.7,40.85,41.15,43.399166666666666,15516693,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
3060,2021,Q4,2021-Q4,41.6,41.6,34.5,36.2,37.90538461538461,14905481,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
3060,2022,Q1,2022-Q1,36.2,42.6,36.2,42.2,38.53515625,15089262,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
3060,2022,Q2,2022-Q2,43.0,44.0,31.25,33.95,38.86333333333334,12241701,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
3060,2022,Q3,2022-Q3,34.2,40.7,32.4,37.4,37.2375,7192967,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
3060,2022,Q4,2022-Q4,37.4,42.85,31.3,35.7,37.62890625,9624823,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
3060,2023,Q1,2023-Q1,35.75,39.6,32.3,35.0,36.32265625,4723253,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
3060,2023,Q2,2023-Q2,35.0,43.9,34.5,42.8,37.49636363636364,1246225,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
3060,2023,Q3,2023-Q3,42.8,43.2,30.5,34.0,37.80078125,12879717,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
3060,2023,Q4,2023-Q4,34.0,36.2,31.0,34.45,34.012121212121215,6594607,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
3060,2024,Q1,2024-Q1,34.45,34.65,29.15,29.65,31.1828125,16035937,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
3060,2024,Q2,2024-Q2,29.7,30.4,27.4,27.55,28.73796296296296,13623248,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
3060,2024,Q3,2024-Q3,27.55,28.0,23.5,24.3,25.20615384615385,19538464,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
3060,2024,Q4,2024-Q4,24.3,24.86,22.3,24.3,23.50181818181818,20769664,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
3060,2025,Q1,2025-Q1,24.26,25.5,22.04,23.58,23.655409836065573,12672942,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
3060,2025,Q2,2025-Q2,23.5,23.94,18.9,20.32,21.15423728813559,10858677,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
3060,2025,Q3,2025-Q3,20.32,20.42,15.82,17.2,17.342153846153845,34873755,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
3060,2025,Q4,2025-Q4,17.14,17.2,14.17,14.43,15.695909090909092,26263292,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
